CustomerID,Status,Annual Income ($),Spending Score (1-100),Work Experience,Customer size,Founded,Number of employees,Country
1595.0,Public,69025.0,79.0,0.0,2.0,1980,6386,Finlande
1596.0,Private,164976.0,89.0,0.0,4.0,1994,6417,Pays-Bas
1597.0,Public,178576.0,51.0,5.0,5.0,1995,9340,Royaume-Uni
1598.0,Public,72415.0,52.0,0.0,5.0,1993,7539,États-Unis
1599.0,Private,112146.0,24.0,0.0,3.0,2004,2116,Canada
1600.0,Private,144830.0,43.0,0.0,1.0,1997,7809,Chine
1601.0,Public,51661.0,79.0,0.0,7.0,1994,9532,Inde
1602.0,Public,152910.0,90.0,1.0,6.0,1971,7751,Germany
1603.0,Private,114556.0,64.0,0.0,7.0,1993,4054,USA
1604.0,Private,143455.0,62.0,1.0,6.0,1997,6521,Canada
1605.0,Private,173096.0,92.0,0.0,3.0,2000,315,India
1606.0,Public,121172.0,97.0,5.0,4.0,2007,7538,Allemagne
1607.0,Public,56492.0,15.0,8.0,1.0,2008,6041,France
1608.0,Private,156422.0,39.0,1.0,7.0,1976,3503,Suède
1609.0,Private,131863.0,94.0,1.0,7.0,1972,7274,Norvège
1610.0,Private,118096.0,36.0,0.0,3.0,2003,7070,Finlande
1611.0,Private,149685.0,30.0,9.0,6.0,2005,506,Pays-Bas
1612.0,Public,89765.0,28.0,0.0,7.0,1993,9244,Royaume-Uni
1613.0,Public,177701.0,49.0,0.0,6.0,1982,4518,États-Unis
1614.0,Private,64738.0,67.0,0.0,6.0,1976,706,Canada
1615.0,Public,92734.0,28.0,1.0,4.0,2011,4754,Chine
1616.0,Public,146877.0,47.0,4.0,3.0,2003,8190,Inde
1617.0,Public,62935.0,60.0,0.0,7.0,2011,9376,Germany
1618.0,Public,67178.0,17.0,8.0,3.0,2010,4980,USA
1619.0,Public,115754.0,35.0,1.0,3.0,2008,6200,Canada
1620.0,Public,186470.0,21.0,0.0,7.0,2018,7735,India
1621.0,Private,100939.0,34.0,7.0,6.0,2005,1650,Allemagne
1622.0,Public,86172.0,55.0,4.0,4.0,2004,5033,France
1623.0,Public,184222.0,17.0,0.0,2.0,2012,8255,Suède
1624.0,Private,71543.0,1.0,1.0,4.0,2013,5035,Norvège
1625.0,Public,174836.0,63.0,0.0,4.0,2004,2817,Finlande
1626.0,Public,130706.0,72.0,3.0,6.0,1992,7623,Pays-Bas
1627.0,Private,74407.0,100.0,0.0,6.0,2011,606,Royaume-Uni
1628.0,Private,130055.0,46.0,2.0,1.0,1996,2539,États-Unis
1629.0,Private,88707.0,81.0,0.0,5.0,1975,347,Canada
1630.0,Private,162762.0,52.0,1.0,1.0,1978,9207,Chine
1631.0,Private,154821.0,77.0,0.0,2.0,2013,1403,Inde
1632.0,Private,57248.0,66.0,5.0,5.0,2010,7290,Germany
1633.0,Public,99902.0,54.0,10.0,2.0,1993,8822,USA
1634.0,Public,165711.0,50.0,1.0,2.0,1971,1830,Canada
1635.0,Private,97455.0,55.0,6.0,4.0,1996,5837,India
1636.0,Public,93866.0,43.0,9.0,2.0,2003,1634,Allemagne
1637.0,Public,141307.0,17.0,1.0,3.0,2014,3928,France
1638.0,Private,172011.0,9.0,1.0,5.0,1976,6086,Suède
1639.0,Private,68138.0,18.0,2.0,7.0,1986,1991,Norvège
1640.0,Public,123246.0,100.0,8.0,6.0,2017,2594,Finlande
1641.0,Public,124194.0,32.0,1.0,7.0,2008,6042,Pays-Bas
1642.0,Private,188696.0,87.0,8.0,3.0,1996,1072,Royaume-Uni
1643.0,Public,91213.0,84.0,3.0,5.0,2006,910,États-Unis
1644.0,Public,166650.0,99.0,1.0,3.0,1976,3419,Canada
1645.0,Private,52727.0,60.0,1.0,3.0,2003,5978,Chine
1646.0,Private,126469.0,86.0,1.0,2.0,2015,834,Inde
1647.0,Private,138775.0,17.0,0.0,7.0,1996,3569,Germany
1648.0,Public,68901.0,70.0,7.0,7.0,2004,1496,USA
1649.0,Public,118621.0,7.0,0.0,7.0,1999,5807,Canada
1650.0,Private,109263.0,77.0,0.0,1.0,1971,2875,India
1651.0,Private,150012.0,83.0,3.0,6.0,1985,2215,Allemagne
1652.0,Private,133850.0,85.0,9.0,3.0,1971,8249,France
1653.0,Public,81640.0,95.0,1.0,6.0,2005,6699,Suède
1654.0,Public,133214.0,1.0,9.0,7.0,2014,1866,Norvège
1655.0,Public,186723.0,42.0,8.0,5.0,1991,8900,Finlande
1656.0,Public,92100.0,23.0,9.0,3.0,1987,2210,Pays-Bas
1657.0,Private,64484.0,10.0,0.0,5.0,1973,9004,Royaume-Uni
1658.0,Public,69024.0,3.0,4.0,5.0,2019,4403,États-Unis
1659.0,Private,171194.0,55.0,0.0,5.0,2020,2203,Canada
1660.0,Public,183282.0,34.0,1.0,1.0,2015,6183,Chine
1661.0,Public,100099.0,74.0,1.0,3.0,1983,9944,Inde
1662.0,Public,164435.0,26.0,1.0,3.0,2000,2920,Germany
1663.0,Private,172407.0,60.0,9.0,3.0,1972,6373,USA
1664.0,Public,84781.0,14.0,1.0,3.0,1989,7738,Canada
1665.0,Private,186130.0,61.0,3.0,7.0,2014,2244,India
1666.0,Public,56782.0,10.0,9.0,5.0,1988,9828,Allemagne
1667.0,Private,137206.0,4.0,0.0,4.0,2020,136,France
1668.0,Public,146950.0,92.0,6.0,5.0,1991,3785,Suède
1669.0,Public,174275.0,4.0,0.0,2.0,1991,8477,Norvège
1670.0,Private,97705.0,41.0,8.0,2.0,1985,8245,Finlande
1671.0,Private,188984.0,69.0,1.0,4.0,2012,4349,Pays-Bas
1672.0,Private,119238.0,55.0,1.0,3.0,1983,3602,Royaume-Uni
1673.0,Private,87923.0,19.0,0.0,5.0,1998,1045,États-Unis
1674.0,Private,128573.0,97.0,1.0,1.0,2004,9805,Canada
1675.0,Public,132374.0,96.0,0.0,3.0,2018,5262,Chine
1676.0,Public,135164.0,75.0,9.0,3.0,2018,4727,Inde
1677.0,Private,165194.0,10.0,8.0,3.0,2013,4103,Germany
1678.0,Private,126060.0,92.0,1.0,3.0,2018,8436,USA
1679.0,Private,89366.0,55.0,9.0,3.0,1991,5801,Canada
1680.0,Private,95172.0,77.0,1.0,5.0,2017,6365,India
1681.0,Public,95975.0,49.0,0.0,1.0,1981,6723,Allemagne
1682.0,Public,165573.0,59.0,0.0,7.0,2000,8306,France
1683.0,Private,180887.0,59.0,1.0,1.0,1985,7513,Suède
1684.0,Public,142720.0,86.0,0.0,1.0,1977,9726,Norvège
1685.0,Public,113460.0,54.0,1.0,7.0,1995,9035,Finlande
1686.0,Private,110434.0,20.0,7.0,3.0,2015,6224,Pays-Bas
1687.0,Public,146016.0,38.0,1.0,6.0,1992,1612,Royaume-Uni
1688.0,Private,101073.0,67.0,0.0,7.0,1992,1666,États-Unis
1689.0,Public,62617.0,10.0,9.0,3.0,1999,1033,Canada
1690.0,Public,96028.0,37.0,0.0,5.0,1987,9860,Chine
1691.0,Public,186334.0,37.0,0.0,1.0,2010,6063,Inde
1692.0,Public,163473.0,52.0,0.0,1.0,1978,5346,Germany
1693.0,Private,89819.0,59.0,4.0,2.0,1985,2456,USA
1694.0,Public,69388.0,33.0,3.0,4.0,1993,8939,Canada
1695.0,Public,134748.0,76.0,1.0,6.0,2014,290,India
1696.0,Public,149915.0,94.0,14.0,1.0,2017,493,Allemagne
1697.0,Public,104098.0,48.0,1.0,6.0,2015,782,France
1698.0,Private,80160.0,10.0,8.0,5.0,1983,5484,Suède
1699.0,Private,124125.0,91.0,1.0,2.0,1996,671,Norvège
1700.0,Private,170226.0,31.0,0.0,3.0,2008,8328,Finlande
1701.0,Public,53306.0,98.0,0.0,2.0,2016,4109,Pays-Bas
1702.0,Private,103933.0,31.0,6.0,3.0,2014,6918,Royaume-Uni
1703.0,Public,85401.0,10.0,4.0,6.0,1973,8707,États-Unis
1704.0,Public,53812.0,32.0,9.0,5.0,1977,7426,Canada
1705.0,Public,60771.0,50.0,1.0,7.0,1983,837,Chine
1706.0,Public,56398.0,75.0,8.0,3.0,1991,6554,Inde
1707.0,Public,171118.0,91.0,9.0,3.0,2011,9579,Germany
1708.0,Private,79806.0,73.0,0.0,5.0,1989,8367,USA
1709.0,Public,150187.0,35.0,0.0,5.0,1991,784,Canada
1710.0,Public,129455.0,14.0,0.0,3.0,2001,248,India
1711.0,Public,116813.0,72.0,10.0,6.0,2013,236,Allemagne
1712.0,Public,95734.0,39.0,8.0,7.0,1993,8349,France
1713.0,Private,76654.0,48.0,4.0,1.0,1986,5123,Suède
1714.0,Private,86289.0,96.0,1.0,5.0,1996,602,Norvège
1715.0,Private,176147.0,19.0,0.0,1.0,2007,9080,Finlande
1716.0,Public,142351.0,97.0,0.0,7.0,2014,8650,Pays-Bas
1717.0,Private,186673.0,51.0,1.0,1.0,1982,9489,Royaume-Uni
1718.0,Public,131521.0,62.0,0.0,6.0,1970,8197,États-Unis
1719.0,Public,50223.0,15.0,8.0,1.0,1999,46,Canada
1720.0,Public,74308.0,23.0,1.0,2.0,2000,5019,Chine
1721.0,Public,155881.0,22.0,0.0,7.0,2014,3621,Inde
1722.0,Public,168303.0,16.0,9.0,4.0,1979,7065,Germany
1723.0,Private,182748.0,58.0,1.0,7.0,1990,2345,USA
1724.0,Public,52374.0,73.0,1.0,1.0,1997,7913,Canada
1725.0,Public,86154.0,17.0,1.0,2.0,2010,3677,India
1726.0,Public,163612.0,51.0,0.0,5.0,1988,1741,Allemagne
1727.0,Public,64756.0,17.0,10.0,1.0,1989,9360,France
1728.0,Private,185257.0,58.0,1.0,4.0,1990,4530,Suède
1729.0,Private,78669.0,75.0,1.0,7.0,1972,1107,Norvège
1730.0,Private,164520.0,47.0,1.0,7.0,2002,3163,Finlande
1731.0,Public,92135.0,49.0,6.0,4.0,1991,143,Pays-Bas
1732.0,Private,103195.0,68.0,0.0,7.0,2020,9456,Royaume-Uni
1733.0,Public,161663.0,36.0,1.0,7.0,1972,6571,États-Unis
1734.0,Public,57039.0,34.0,2.0,6.0,1989,4900,Canada
1735.0,Public,54754.0,4.0,0.0,2.0,1988,7286,Chine
1736.0,Public,136531.0,76.0,1.0,4.0,1977,735,Inde
1737.0,Private,120838.0,79.0,1.0,4.0,2004,7621,Germany
1738.0,Private,127927.0,48.0,0.0,4.0,2013,3312,USA
1739.0,Private,164214.0,77.0,0.0,4.0,1983,2004,Canada
1740.0,Public,145498.0,66.0,8.0,4.0,2007,5772,India
1741.0,Private,129215.0,69.0,9.0,6.0,2008,6444,Allemagne
1742.0,Public,152429.0,76.0,0.0,2.0,1986,7989,France
1743.0,Public,89252.0,31.0,0.0,5.0,1970,1661,Suède
1744.0,Public,147447.0,23.0,6.0,7.0,2020,3548,Norvège
1745.0,Public,74467.0,33.0,5.0,1.0,2020,9659,Finlande
1746.0,Public,127410.0,37.0,8.0,2.0,1990,5007,Pays-Bas
1747.0,Private,91290.0,44.0,7.0,7.0,2000,9965,Royaume-Uni
1748.0,Public,92812.0,97.0,5.0,7.0,1985,9252,États-Unis
1749.0,Public,170166.0,18.0,10.0,4.0,1978,2394,Canada
1750.0,Public,150823.0,75.0,4.0,1.0,2020,9678,Chine
1751.0,Private,95839.0,30.0,7.0,2.0,1991,1860,Inde
1752.0,Public,60175.0,60.0,9.0,7.0,1981,1274,Germany
1753.0,Public,153024.0,91.0,10.0,7.0,2018,8046,USA
1754.0,Public,116858.0,67.0,5.0,7.0,1989,8166,Canada
1755.0,Public,122961.0,47.0,8.0,2.0,1982,2116,India
1756.0,Private,141471.0,45.0,8.0,6.0,2018,6809,Allemagne
1757.0,Private,76155.0,14.0,8.0,7.0,2019,641,France
1758.0,Private,108169.0,24.0,10.0,3.0,2002,2901,Suède
1759.0,Public,139520.0,39.0,8.0,4.0,1978,4728,Norvège
1760.0,Private,182631.0,52.0,5.0,3.0,1972,8305,Finlande
1761.0,Public,177134.0,78.0,10.0,2.0,2007,7009,Pays-Bas
1762.0,Public,181703.0,54.0,6.0,2.0,1970,6699,Royaume-Uni
1763.0,Public,61917.0,16.0,7.0,2.0,1976,6368,États-Unis
1764.0,Public,140648.0,36.0,9.0,7.0,2004,5966,Canada
1765.0,Public,176783.0,40.0,9.0,4.0,2021,9261,Chine
1766.0,Private,59741.0,67.0,10.0,5.0,2002,875,Inde
1767.0,Public,156567.0,89.0,7.0,6.0,1997,7362,Germany
1768.0,Public,110309.0,21.0,6.0,2.0,1979,8999,USA
1769.0,Public,111077.0,55.0,9.0,7.0,1984,1540,Canada
1770.0,Public,170333.0,96.0,4.0,2.0,1989,4971,India
1771.0,Private,183339.0,39.0,7.0,4.0,1988,926,Allemagne
1772.0,Public,84167.0,46.0,10.0,7.0,2010,4682,France
1773.0,Public,184815.0,50.0,6.0,3.0,1994,1211,Suède
1774.0,Public,122556.0,74.0,9.0,7.0,2004,5358,Norvège
1775.0,Public,174768.0,66.0,9.0,2.0,2012,1950,Finlande
1776.0,Private,172309.0,82.0,4.0,1.0,1997,4328,Pays-Bas
1777.0,Private,117920.0,4.0,10.0,4.0,2018,7759,Royaume-Uni
1778.0,Private,134882.0,61.0,10.0,3.0,2011,2751,États-Unis
1779.0,Public,77259.0,11.0,6.0,6.0,2016,6240,Canada
1780.0,Private,170019.0,38.0,7.0,2.0,1981,5452,Chine
1781.0,Public,176884.0,94.0,10.0,2.0,2013,7088,Inde
1782.0,Public,106709.0,93.0,10.0,2.0,2016,8844,Germany
1783.0,Public,168723.0,31.0,7.0,2.0,1991,7842,USA
1784.0,Public,90228.0,68.0,7.0,5.0,1992,1151,Canada
1785.0,Public,89473.0,85.0,10.0,4.0,1999,6223,India
1786.0,Private,131911.0,42.0,7.0,7.0,1992,2710,Allemagne
1787.0,Public,140107.0,63.0,6.0,6.0,2005,7004,France
1788.0,Public,170403.0,44.0,4.0,5.0,2008,2813,Suède
1789.0,Public,51416.0,46.0,7.0,5.0,1980,8828,Norvège
1790.0,Public,52648.0,2.0,5.0,2.0,1971,2116,Finlande
1791.0,Private,125471.0,48.0,7.0,1.0,2020,1887,Pays-Bas
1792.0,Public,106153.0,62.0,10.0,1.0,2006,7915,Royaume-Uni
1793.0,Private,124785.0,28.0,7.0,2.0,2020,3877,États-Unis
1794.0,Public,101474.0,14.0,10.0,2.0,1987,478,Canada
1795.0,Public,141359.0,65.0,4.0,5.0,2021,4332,Chine
1796.0,Public,57596.0,96.0,4.0,1.0,1978,6606,Inde
1797.0,Public,78489.0,81.0,7.0,5.0,1975,9711,Germany
1798.0,Private,112957.0,71.0,5.0,3.0,2008,7341,USA
1799.0,Private,82377.0,37.0,9.0,2.0,1992,1598,Canada
1800.0,Private,82315.0,53.0,6.0,1.0,1979,4021,India
1801.0,Private,93253.0,51.0,4.0,5.0,1997,9132,Allemagne
1802.0,Private,189650.0,60.0,8.0,4.0,2005,3530,France
1803.0,Public,114858.0,53.0,10.0,1.0,1972,5653,Suède
1804.0,Public,62151.0,18.0,8.0,2.0,1976,6507,Norvège
1805.0,Public,135159.0,12.0,7.0,6.0,2010,3267,Finlande
1806.0,Public,126263.0,55.0,6.0,3.0,2002,1425,Pays-Bas
1807.0,Public,123064.0,41.0,10.0,4.0,2000,9693,Royaume-Uni
1808.0,Public,181773.0,40.0,8.0,1.0,1978,5516,États-Unis
1809.0,Private,171794.0,65.0,6.0,5.0,1996,1346,Canada
1810.0,Public,156339.0,27.0,6.0,2.0,1986,3932,Chine
1811.0,Private,65483.0,84.0,10.0,7.0,2018,9957,Inde
1812.0,Public,145654.0,22.0,6.0,3.0,2000,9688,Germany
1813.0,Public,91609.0,43.0,8.0,1.0,1976,9902,USA
1814.0,Public,53002.0,73.0,5.0,5.0,1983,3810,Canada
1815.0,Private,115699.0,61.0,9.0,1.0,2016,3554,India
1816.0,Private,149609.0,44.0,9.0,2.0,2008,5354,Allemagne
1817.0,Public,165254.0,7.0,9.0,7.0,1982,2907,France
1818.0,Private,50418.0,49.0,5.0,1.0,1971,6036,Suède
1819.0,Private,103531.0,90.0,10.0,5.0,1984,3485,Norvège
1820.0,Public,184060.0,98.0,10.0,5.0,2012,2351,Finlande
1821.0,Private,75961.0,70.0,5.0,7.0,1971,1080,Pays-Bas
1822.0,Private,174163.0,28.0,4.0,2.0,2021,3549,Royaume-Uni
1823.0,Public,105255.0,54.0,8.0,3.0,2003,7497,États-Unis
1824.0,Private,51860.0,4.0,4.0,5.0,1970,804,Canada
1825.0,Public,185218.0,83.0,4.0,6.0,1996,423,Chine
1826.0,Private,189709.0,18.0,6.0,6.0,2007,8073,Inde
1827.0,Public,134665.0,66.0,7.0,2.0,2005,2115,Germany
1828.0,Private,91352.0,9.0,7.0,3.0,1999,6369,USA
1829.0,Public,154623.0,21.0,6.0,6.0,2010,2154,Canada
1830.0,Public,113767.0,88.0,6.0,2.0,1985,2172,India
1831.0,Private,160469.0,61.0,8.0,1.0,1992,9003,Allemagne
1832.0,Public,99418.0,27.0,4.0,2.0,1975,3057,France
1833.0,Private,56215.0,34.0,10.0,4.0,1979,2669,Suède
1834.0,Private,55639.0,63.0,8.0,1.0,2021,5782,Norvège
1835.0,Public,62504.0,99.0,10.0,4.0,1973,7663,Finlande
1836.0,Public,151382.0,38.0,1.0,1.0,1997,3477,Pays-Bas
1837.0,Public,156574.0,96.0,0.0,7.0,1987,4620,Royaume-Uni
1838.0,Public,60998.0,35.0,1.0,7.0,1990,544,États-Unis
1839.0,Public,108509.0,36.0,0.0,2.0,2020,4247,Canada
1840.0,Public,85540.0,49.0,9.0,1.0,2003,1411,Chine
1841.0,Public,73915.0,47.0,11.0,2.0,1983,5800,Inde
1842.0,Private,148901.0,77.0,4.0,4.0,2016,457,Germany
1843.0,Private,152602.0,91.0,0.0,1.0,2010,6724,USA
1844.0,Public,58999.0,22.0,7.0,3.0,1997,3692,Canada
1845.0,Public,133740.0,37.0,5.0,4.0,2013,3963,India
1846.0,Public,113217.0,41.0,9.0,1.0,1980,1522,Allemagne
1847.0,Public,60209.0,46.0,1.0,3.0,2011,9281,France
1848.0,Public,145491.0,72.0,9.0,5.0,1983,2125,Suède
1849.0,Public,61393.0,65.0,7.0,5.0,2007,6135,Norvège
1850.0,Public,133252.0,55.0,1.0,1.0,1999,4631,Finlande
1851.0,Public,187234.0,14.0,0.0,5.0,2011,9404,Pays-Bas
1852.0,Private,145563.0,60.0,9.0,6.0,1981,9646,Royaume-Uni
1853.0,Public,165810.0,38.0,3.0,5.0,2002,4485,États-Unis
1854.0,Private,125181.0,30.0,0.0,7.0,1981,5189,Canada
1855.0,Public,56809.0,96.0,1.0,2.0,1975,4949,Chine
1856.0,Private,69419.0,68.0,9.0,1.0,2000,4486,Inde
1857.0,Public,70689.0,54.0,1.0,4.0,2006,751,Germany
1858.0,Private,55011.0,53.0,1.0,7.0,1988,1409,USA
1859.0,Public,87955.0,79.0,0.0,2.0,1970,5045,Canada
1860.0,Private,153660.0,24.0,0.0,5.0,2021,9672,India
1861.0,Private,104494.0,28.0,6.0,4.0,2006,9560,Allemagne
1862.0,Private,184443.0,44.0,3.0,7.0,2020,8770,France
1863.0,Public,150778.0,35.0,1.0,7.0,2009,2771,Suède
1864.0,Public,88729.0,81.0,1.0,1.0,2003,2483,Norvège
1865.0,Private,151902.0,18.0,0.0,2.0,2003,414,Finlande
1866.0,Private,51604.0,4.0,0.0,2.0,1988,1051,Pays-Bas
1867.0,Public,157316.0,75.0,9.0,3.0,1977,8279,Royaume-Uni
1868.0,Public,125508.0,15.0,1.0,6.0,2020,3934,États-Unis
1869.0,Private,186157.0,54.0,1.0,1.0,2004,2741,Canada
1870.0,Public,169381.0,45.0,0.0,4.0,1992,5802,Chine
1871.0,Private,110195.0,47.0,9.0,2.0,2018,3865,Inde
1872.0,Public,81199.0,80.0,1.0,2.0,2009,3829,Germany
1873.0,Public,58459.0,67.0,0.0,6.0,2019,6758,USA
1874.0,Public,173682.0,89.0,12.0,6.0,1987,26,Canada
1875.0,Private,162983.0,16.0,0.0,6.0,1976,8536,India
1876.0,Private,94480.0,1.0,0.0,4.0,1993,1664,Allemagne
1877.0,Public,168710.0,80.0,1.0,4.0,2004,6377,France
1878.0,Private,150193.0,83.0,2.0,2.0,2003,4144,Suède
1879.0,Public,91823.0,74.0,1.0,4.0,2014,4194,Norvège
1880.0,Public,173091.0,24.0,6.0,2.0,1983,3229,Finlande
1881.0,Private,102692.0,94.0,0.0,2.0,1978,2857,Pays-Bas
1882.0,Private,156812.0,77.0,0.0,6.0,1982,3039,Royaume-Uni
1883.0,Private,51468.0,48.0,0.0,3.0,2006,8482,États-Unis
1884.0,Public,114071.0,37.0,0.0,2.0,2007,2991,Canada
1885.0,Public,155638.0,81.0,1.0,4.0,2019,9432,Chine
1886.0,Private,129971.0,61.0,8.0,3.0,2017,1451,Inde
1887.0,Public,104160.0,77.0,4.0,4.0,1974,6400,Germany
1888.0,Public,124995.0,66.0,0.0,1.0,1986,8265,USA
1889.0,Public,180437.0,50.0,1.0,5.0,1983,7309,Canada
1890.0,Public,134644.0,96.0,1.0,2.0,1996,4555,India
1891.0,Public,130089.0,67.0,0.0,5.0,2019,1350,Allemagne
1892.0,Private,149318.0,27.0,4.0,1.0,1986,5737,France
1893.0,Private,125591.0,79.0,8.0,6.0,1984,3684,Suède
1894.0,Public,173047.0,17.0,0.0,3.0,2016,5048,Norvège
1895.0,Public,61298.0,91.0,0.0,5.0,1990,2345,Finlande
1896.0,Private,132993.0,55.0,8.0,2.0,1994,9861,Pays-Bas
1897.0,Public,72313.0,36.0,1.0,5.0,1987,2686,Royaume-Uni
1898.0,Public,84885.0,9.0,6.0,5.0,1978,8467,États-Unis
1899.0,Private,126228.0,95.0,8.0,2.0,2000,4617,Canada
1900.0,Private,51199.0,29.0,7.0,7.0,1998,7912,Chine
1901.0,Public,54631.0,70.0,0.0,6.0,1973,1605,Inde
1902.0,Public,131810.0,16.0,5.0,7.0,1986,5309,Germany
1903.0,Private,138482.0,59.0,8.0,4.0,2007,1483,USA
1904.0,Private,74081.0,87.0,4.0,3.0,2019,163,Canada
1905.0,Private,112426.0,54.0,9.0,6.0,1975,2107,India
1906.0,Public,164038.0,53.0,5.0,4.0,1971,3684,Allemagne
1907.0,Public,53552.0,97.0,7.0,6.0,1993,1122,France
1908.0,Private,142147.0,78.0,8.0,4.0,2004,1278,Suède
1909.0,Private,180324.0,41.0,9.0,2.0,1970,7269,Norvège
1910.0,Private,149067.0,78.0,9.0,7.0,2019,8100,Finlande
1911.0,Private,184408.0,38.0,6.0,7.0,1999,6066,Pays-Bas
1912.0,Public,59116.0,45.0,10.0,6.0,2013,4685,Royaume-Uni
1913.0,Public,174786.0,94.0,4.0,3.0,2000,790,États-Unis
1914.0,Private,71076.0,2.0,8.0,1.0,2000,8983,Canada
1915.0,Public,56837.0,4.0,8.0,4.0,2016,9332,Chine
1916.0,Public,134752.0,47.0,6.0,5.0,2007,6187,Inde
1917.0,Public,112887.0,80.0,9.0,6.0,2009,4334,Germany
1918.0,Public,73128.0,74.0,7.0,5.0,1993,556,USA
1919.0,Public,152765.0,17.0,8.0,1.0,1986,3278,Canada
1920.0,Public,140637.0,19.0,8.0,7.0,2015,8607,India
1921.0,Private,137973.0,50.0,7.0,7.0,2014,1060,Allemagne
1922.0,Public,126791.0,34.0,6.0,4.0,1985,4337,France
1923.0,Public,75125.0,89.0,8.0,3.0,1988,1239,Suède
1924.0,Private,101718.0,11.0,8.0,3.0,1983,4707,Norvège
1925.0,Public,69654.0,30.0,4.0,4.0,2002,9314,Finlande
1926.0,Public,105935.0,46.0,4.0,5.0,1971,4976,Pays-Bas
1927.0,Private,74607.0,69.0,6.0,1.0,1985,8189,Royaume-Uni
1928.0,Private,151985.0,29.0,4.0,7.0,1983,5910,États-Unis
1929.0,Private,76892.0,64.0,5.0,2.0,2020,5821,Canada
1930.0,Private,87602.0,25.0,5.0,3.0,1996,1262,Chine
1931.0,Private,182317.0,46.0,8.0,6.0,1974,1085,Inde
1932.0,Private,158280.0,92.0,6.0,7.0,2015,4972,Germany
1933.0,Public,59905.0,79.0,7.0,5.0,2007,3818,USA
1934.0,Public,128153.0,42.0,7.0,6.0,2019,3594,Canada
1935.0,Private,142612.0,58.0,4.0,6.0,2016,9194,India
1936.0,Public,180163.0,9.0,10.0,7.0,2019,8078,Allemagne
1937.0,Public,68009.0,17.0,9.0,3.0,2008,8966,France
1938.0,Private,166183.0,65.0,7.0,6.0,2000,2584,Suède
1939.0,Private,132537.0,44.0,5.0,3.0,2005,2388,Norvège
1940.0,Public,146308.0,49.0,5.0,1.0,2008,6628,Finlande
1941.0,Public,63454.0,38.0,5.0,5.0,1984,9348,Pays-Bas
1942.0,Private,110519.0,6.0,9.0,4.0,2011,8437,Royaume-Uni
1943.0,Public,66728.0,50.0,10.0,5.0,1975,3548,États-Unis
1944.0,Public,170638.0,64.0,4.0,5.0,1975,1229,Canada
1945.0,Private,129635.0,100.0,6.0,4.0,2009,5057,Chine
1946.0,Private,133587.0,74.0,5.0,3.0,1972,9104,Inde
1947.0,Private,126225.0,47.0,7.0,4.0,1984,1333,Germany
1948.0,Public,148776.0,21.0,8.0,5.0,1983,6248,USA
1949.0,Public,142602.0,64.0,7.0,6.0,1985,4306,Canada
1950.0,Private,102413.0,38.0,5.0,5.0,2006,4774,India
1951.0,Private,68765.0,69.0,4.0,1.0,1995,2251,Allemagne
1952.0,Private,57522.0,75.0,10.0,5.0,1985,7121,France
1953.0,Public,149237.0,80.0,8.0,6.0,2012,3670,Suède
1954.0,Public,184844.0,24.0,6.0,1.0,2014,5306,Norvège
1955.0,Public,131656.0,45.0,9.0,6.0,2020,2278,Finlande
1956.0,Public,181026.0,39.0,6.0,2.0,2021,2620,Pays-Bas
1957.0,Private,101698.0,87.0,9.0,3.0,1984,6917,Royaume-Uni
1958.0,Public,152560.0,32.0,9.0,2.0,2007,5897,États-Unis
1959.0,Private,142502.0,97.0,5.0,1.0,2004,903,Canada
1960.0,Public,155432.0,21.0,4.0,6.0,2019,7622,Chine
1961.0,Public,108544.0,49.0,4.0,5.0,2001,6811,Inde
1962.0,Public,106530.0,46.0,7.0,2.0,2003,5943,Germany
1963.0,Private,124359.0,51.0,7.0,7.0,1984,2474,USA
1964.0,Public,146970.0,90.0,7.0,6.0,2009,5138,Canada
1965.0,Private,182176.0,96.0,9.0,5.0,2011,1993,India
1966.0,Public,114435.0,34.0,8.0,3.0,2001,3191,Allemagne
1967.0,Private,134213.0,32.0,8.0,4.0,1983,8268,France
1968.0,Public,115580.0,73.0,8.0,5.0,1983,7374,Suède
1969.0,Public,124034.0,88.0,10.0,2.0,1993,6263,Norvège
1970.0,Private,67894.0,42.0,9.0,1.0,1992,4348,Finlande
1971.0,Private,107099.0,89.0,4.0,6.0,1983,1762,Pays-Bas
1972.0,Private,140263.0,88.0,10.0,5.0,2021,23,Royaume-Uni
1973.0,Private,104249.0,12.0,5.0,2.0,1990,1441,États-Unis
1974.0,Private,168821.0,36.0,4.0,5.0,1977,6558,Canada
1975.0,Public,153145.0,59.0,8.0,6.0,1996,3212,Chine
1976.0,Public,128960.0,43.0,9.0,4.0,2006,1220,Inde
1977.0,Private,127438.0,82.0,7.0,2.0,2000,2325,Germany
1978.0,Private,125968.0,100.0,8.0,2.0,1973,4203,USA
1979.0,Private,104589.0,85.0,10.0,2.0,2019,3791,Canada
1980.0,Private,165321.0,93.0,8.0,1.0,2020,871,India
1981.0,Public,86925.0,76.0,7.0,2.0,1974,3703,Allemagne
1982.0,Public,149797.0,19.0,5.0,6.0,1989,3520,France
1983.0,Private,137094.0,68.0,4.0,1.0,1972,9489,Suède
1984.0,Public,55395.0,41.0,10.0,1.0,2017,9514,Norvège
1985.0,Public,153622.0,51.0,6.0,6.0,1989,2572,Finlande
1986.0,Private,74050.0,44.0,8.0,1.0,1984,1655,Pays-Bas
